Source,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release
2020-03-26,0.22,0.22,0.31,0.31,-0.02,-0.02,-0.01,-0.01,366649339041.46,366649339041.46,189933537755.95,189933537755.95,1223901260533.25,1223901260533.25,1780484137330.66,1780484137330.66,7310100435.49,7310100435.49,13754755512.92,13754755512.92,1223901260533.25,1223901260533.25,1244966116481.66,1244966116481.66,0.13,0.13,null,null,null,null,null,null,0.09,0.09,0.12,0.12,229850000000.0,229850000000.0,111625000000.0,111625000000.0,50025000000.0,50025000000.0,126051000000.0,126051000000.0,57851000000.0,57851000000.0,287701000000.0,287701000000.0,102200000000.0,102200000000.0,null,null,null,null,null,null,27076000000.0,27076000000.0,129276000000.0,129276000000.0,0.07,0.07,0.51,0.51,0.61,0.61,0.13,0.13,0.4,0.4,0.06,0.06,0.03,0.03,0.1,0.1,472384196858.61,472384196858.61,58657900000.0,58657900000.0,102564015022.58,102564015022.58,87670506559.64,87670506559.64,156308196830.97,156308196830.97,1259928036724.86,1259928036724.86,762812264617.5,762812264617.5,1450162558307.08,1450162558307.08
2020-03-27,0.37,0.37,0.21,0.21,-0.02,-0.02,-0.01,-0.01,370226308856.2,370226308856.2,196272451351.87,196272451351.87,1192523797114.97,1192523797114.97,1759022557323.04,1759022557323.04,4475072450.38,4475072450.38,10298768788.06,10298768788.06,1192523797114.97,1192523797114.97,1207297638353.41,1207297638353.41,0.12,0.12,null,null,null,null,null,null,0.06,0.06,0.1,0.1,222575000000.0,222575000000.0,111975000000.0,111975000000.0,54975000000.0,54975000000.0,118640000000.0,118640000000.0,63015000000.0,63015000000.0,285590000000.0,285590000000.0,91775000000.0,91775000000.0,null,null,null,null,null,null,32165000000.0,32165000000.0,123940000000.0,123940000000.0,0.07,0.07,0.51,0.51,0.62,0.62,0.14,0.14,0.4,0.4,0.06,0.06,0.03,0.03,0.1,0.1,450859596199.01,450859596199.01,65288900000.0,65288900000.0,109372828175.36,109372828175.36,71727720738.5,71727720738.5,158398911782.69,158398911782.69,1298196846601.85,1298196846601.85,804749987534.01,804749987534.01,1479297395515.71,1479297395515.71
2020-03-30,0.18,0.18,0.22,0.22,-0.02,-0.02,-0.02,-0.02,371717802551.65,371717802551.65,200006684771.39,200006684771.39,1128336996527.66,1128336996527.66,1700061483850.7,1700061483850.7,1737056195.45,1737056195.45,5075701240.11,5075701240.11,1128336996527.66,1128336996527.66,1135149753963.22,1135149753963.22,0.11,0.11,null,null,null,null,null,null,0.06,0.06,0.1,0.1,229325000000.0,229325000000.0,110075000000.0,110075000000.0,63275000000.0,63275000000.0,115296000000.0,115296000000.0,59321000000.0,59321000000.0,288646000000.0,288646000000.0,94675000000.0,94675000000.0,null,null,null,null,null,null,29721000000.0,29721000000.0,124396000000.0,124396000000.0,0.07,0.07,0.51,0.51,0.6,0.6,0.15,0.15,0.38,0.38,0.05,0.05,0.02,0.02,0.09,0.09,432578034166.19,432578034166.19,57186400000.0,57186400000.0,96296758244.8,96296758244.8,56757875416.67,56757875416.67,146445290943.5,146445290943.5,1282135202217.94,1282135202217.94,798980110769.72,798980110769.72,1435189835879.41,1435189835879.41
2020-03-31,0.32,0.32,0.34,0.34,0.03,0.03,0.03,0.03,299630906658.39,299630906658.39,140849665725.15,140849665725.15,1229790066468.93,1229790066468.93,1670270638852.47,1670270638852.47,6971206418.85,6971206418.85,15822613559.36,15822613559.36,1229790066468.93,1229790066468.93,1252583886447.14,1252583886447.14,0.54,0.54,null,null,null,null,null,null,0.22,0.22,0.47,0.47,224700000000.0,224700000000.0,88425000000.0,88425000000.0,47725000000.0,47725000000.0,137975000000.0,137975000000.0,49425000000.0,49425000000.0,274125000000.0,274125000000.0,113600000000.0,113600000000.0,null,null,null,null,null,null,32525000000.0,32525000000.0,146125000000.0,146125000000.0,0.12,0.12,0.51,0.51,0.61,0.61,0.13,0.13,0.37,0.37,0.06,0.06,0.02,0.02,0.1,0.1,432585957781.13,432585957781.13,55338400000.0,55338400000.0,97265972798.8,97265972798.8,79010397940.48,79010397940.48,153839824381.12,153839824381.12,1309920393030.17,1309920393030.17,844432581607.2,844432581607.2,1486196763769.45,1486196763769.45
2020-04-01,0.75,0.75,0.25,0.25,-0.01,-0.01,0.01,0.01,320035372542.17,320035372542.17,159010448119.97,159010448119.97,1192207892600.89,1192207892600.89,1671253713263.03,1671253713263.03,28363361911.38,28363361911.38,33490095195.38,33490095195.38,1192207892600.89,1192207892600.89,1254061349707.65,1254061349707.65,0.16,0.16,0.67,0.67,0.3,0.3,0.05,0.05,0.14,0.14,0.16,0.16,249375000000.0,249375000000.0,94475000000.0,94475000000.0,80625000000.0,80625000000.0,131725000000.0,131725000000.0,57450000000.0,57450000000.0,306825000000.0,306825000000.0,147475000000.0,147475000000.0,16600000000.0,16600000000.0,40200000000.0,40200000000.0,131725000000.0,131725000000.0,41050000000.0,41050000000.0,188525000000.0,188525000000.0,0.07,0.07,0.46,0.46,0.59,0.59,0.14,0.14,0.35,0.35,0.05,0.05,0.02,0.02,0.09,0.09,428007128691.94,428007128691.94,55155400000.0,55155400000.0,98677361951.57,98677361951.57,74294080054.79,74294080054.79,170626056903.13,170626056903.13,1263772704308.87,1263772704308.87,782955560720.16,782955560720.16,1436744146315.23,1436744146315.23
2020-04-02,0.13,0.13,0.07,0.07,0.01,0.01,0.01,0.01,321024403792.17,321024403792.17,183762141261.61,183762141261.61,1162857851226.21,1162857851226.21,1667644396279.99,1667644396279.99,1568968750.0,1568968750.0,27806681896.41,27806681896.41,1162857851226.21,1162857851226.21,1192233501872.62,1192233501872.62,0.09,0.09,null,null,null,null,null,null,0.08,0.08,0.09,0.09,249675000000.0,249675000000.0,95375000000.0,95375000000.0,92475000000.0,92475000000.0,128313000000.0,128313000000.0,66488000000.0,66488000000.0,316163000000.0,316163000000.0,100125000000.0,100125000000.0,null,null,null,null,null,null,41138000000.0,41138000000.0,141263000000.0,141263000000.0,0.07,0.07,0.47,0.47,0.58,0.58,0.12,0.12,0.38,0.38,0.06,0.06,0.02,0.02,0.1,0.1,441073260061.07,441073260061.07,53936400000.0,53936400000.0,98228831048.8,98228831048.8,76391203310.5,76391203310.5,164537163588.51,164537163588.51,1245131933466.5,1245131933466.5,760205144176.22,760205144176.22,1419751967825.8,1419751967825.8
2020-04-03,0.1,0.1,0.07,0.07,0.01,0.01,0.01,0.01,325978746648.25,325978746648.25,193909487855.25,193909487855.25,1150971853616.38,1150971853616.38,1670860088119.88,1670860088119.88,5525967856.08,5525967856.08,15278130640.7,15278130640.7,1150971853616.38,1150971853616.38,1171775952113.16,1171775952113.16,0.1,0.1,null,null,null,null,null,null,0.07,0.07,0.09,0.09,250635000000.0,250635000000.0,94825000000.0,94825000000.0,95175000000.0,95175000000.0,124219000000.0,124219000000.0,63584000000.0,63584000000.0,314219000000.0,314219000000.0,90685000000.0,90685000000.0,null,null,null,null,null,null,37234000000.0,37234000000.0,127919000000.0,127919000000.0,0.07,0.07,0.48,0.48,0.57,0.57,0.1,0.1,0.32,0.32,0.05,0.05,0.02,0.02,0.09,0.09,437496169009.33,437496169009.33,52404373333.33,52404373333.33,100010222632.13,100010222632.13,75246239967.87,75246239967.87,167793352937.85,167793352937.85,1215396968840.95,1215396968840.95,732959536160.44,732959536160.44,1390653431440.95,1390653431440.95
2020-04-06,0.15,0.15,-0.03,-0.03,0.01,0.01,0.01,0.01,325816049177.04,325816049177.04,191724976662.6,191724976662.6,1136721378284.47,1136721378284.47,1654262404124.11,1654262404124.11,4688778265.14,4688778265.14,10669590464.42,10669590464.42,1136721378284.47,1136721378284.47,1152079747014.03,1152079747014.03,0.08,0.08,null,null,null,null,null,null,0.06,0.06,0.08,0.08,247000000000.0,247000000000.0,93775000000.0,93775000000.0,94275000000.0,94275000000.0,115550000000.0,115550000000.0,56600000000.0,56600000000.0,303600000000.0,303600000000.0,90700000000.0,90700000000.0,null,null,null,null,null,null,30050000000.0,30050000000.0,120750000000.0,120750000000.0,0.07,0.07,0.47,0.47,0.6,0.6,0.13,0.13,0.32,0.32,0.05,0.05,0.02,0.02,0.09,0.09,439889480096.36,439889480096.36,53041355729.17,53041355729.17,98404467638.31,98404467638.31,75250969444.44,75250969444.44,177581935483.32,177581935483.32,1250075153430.2,1250075153430.2,753217819204.1,753217819204.1,1423730590512.95,1423730590512.95
2020-04-07,0.13,0.13,0.06,0.06,0.01,0.01,0.01,0.01,328373474926.99,328373474926.99,203011485180.74,203011485180.74,1108529271802.37,1108529271802.37,1639914231910.1,1639914231910.1,2612204328.8,2612204328.8,16150227239.17,16150227239.17,1108529271802.37,1108529271802.37,1127291703370.34,1127291703370.34,0.08,0.08,null,null,null,null,null,null,0.08,0.08,0.08,0.08,246485000000.0,246485000000.0,93860000000.0,93860000000.0,97775000000.0,97775000000.0,106292000000.0,106292000000.0,51442000000.0,51442000000.0,297927000000.0,297927000000.0,84985000000.0,84985000000.0,null,null,null,null,null,null,24892000000.0,24892000000.0,109877000000.0,109877000000.0,0.07,0.07,0.45,0.45,0.58,0.58,0.11,0.11,0.31,0.31,0.05,0.05,0.02,0.02,0.09,0.09,447239566466.5,447239566466.5,54532369444.44,54532369444.44,95564200818.15,95564200818.15,81183215526.05,81183215526.05,173465345118.75,173465345118.75,1209431079000.66,1209431079000.66,710941214315.17,710941214315.17,1386178495344.86,1386178495344.86
2020-04-08,0.16,0.16,0.02,0.02,0.01,0.01,0.01,0.01,337254522815.04,337254522815.04,201989024197.44,201989024197.44,1088615929164.56,1088615929164.56,1627859476177.04,1627859476177.04,12840865127.06,12840865127.06,15105956912.5,15105956912.5,1088615929164.56,1088615929164.56,1116562751204.12,1116562751204.12,0.1,0.1,null,null,null,null,null,null,0.1,0.1,0.1,0.1,255410000000.0,255410000000.0,97860000000.0,97860000000.0,106500000000.0,106500000000.0,101675000000.0,101675000000.0,50625000000.0,50625000000.0,306035000000.0,306035000000.0,90325000000.0,90325000000.0,null,null,null,null,null,null,24075000000.0,24075000000.0,114400000000.0,114400000000.0,0.05,0.05,0.45,0.45,0.57,0.57,0.12,0.12,0.31,0.31,0.04,0.04,0.02,0.02,0.09,0.09,437494694308.4,437494694308.4,54978900000.0,54978900000.0,96275645462.93,96275645462.93,66327446802.77,66327446802.77,170487383625.89,170487383625.89,1147001440487.61,1147001440487.61,646643554819.02,646643554819.02,1309604532753.31,1309604532753.31
2020-04-09,0.16,0.16,0.06,0.06,0.02,0.02,0.03,0.03,344980886217.91,344980886217.91,204925525347.58,204925525347.58,1082002191458.61,1082002191458.61,1631908603024.1,1631908603024.1,13952805837.9,13952805837.9,7778377593.43,7778377593.43,1082002191458.61,1082002191458.61,1103733374889.94,1103733374889.94,0.12,0.12,null,null,null,null,null,null,0.11,0.11,0.12,0.12,259580000000.0,259580000000.0,98820000000.0,98820000000.0,108700000000.0,108700000000.0,102090000000.0,102090000000.0,50030000000.0,50030000000.0,309610000000.0,309610000000.0,84270000000.0,84270000000.0,null,null,null,null,null,null,21480000000.0,21480000000.0,105750000000.0,105750000000.0,0.05,0.05,0.45,0.45,0.55,0.55,0.1,0.1,0.31,0.31,0.05,0.05,0.03,0.03,0.09,0.09,485284502469.13,485284502469.13,55407900000.0,55407900000.0,104818931345.93,104818931345.93,97979030651.48,97979030651.48,180011162485.38,180011162485.38,1133608480230.1,1133608480230.1,615702877273.0,615702877273.0,1336406442227.51,1336406442227.51
2020-04-13,0.11,0.11,0.08,0.08,0.03,0.03,0.03,0.03,348714936815.65,348714936815.65,200149186143.0,200149186143.0,1068435730228.48,1068435730228.48,1617299853187.13,1617299853187.13,5141671368.0,5141671368.0,8046460627.53,8046460627.53,1068435730228.48,1068435730228.48,1081623862224.01,1081623862224.01,0.12,0.12,null,null,null,null,null,null,0.11,0.11,0.12,0.12,251525000000.0,251525000000.0,95070000000.0,95070000000.0,107830000000.0,107830000000.0,97395000000.0,97395000000.0,48770000000.0,48770000000.0,300295000000.0,300295000000.0,81005000000.0,81005000000.0,null,null,null,null,null,null,19220000000.0,19220000000.0,100225000000.0,100225000000.0,0.06,0.06,0.45,0.45,0.56,0.56,0.14,0.14,0.31,0.31,0.06,0.06,0.04,0.04,0.1,0.1,472321555177.31,472321555177.31,52929900000.0,52929900000.0,95484375345.93,95484375345.93,76867226967.87,76867226967.87,172708150560.67,172708150560.67,1153593028222.32,1153593028222.32,627985024798.14,627985024798.14,1325944630536.12,1325944630536.12
2020-04-14,0.15,0.15,0.11,0.11,0.07,0.07,0.07,0.07,354127373645.76,354127373645.76,190400426681.61,190400426681.61,1042748030957.15,1042748030957.15,1587275831284.52,1587275831284.52,7315040810.44,7315040810.44,25716671500.68,25716671500.68,1042748030957.15,1042748030957.15,1075779743268.27,1075779743268.27,0.14,0.14,null,null,null,null,null,null,0.1,0.1,0.13,0.13,263200000000.0,263200000000.0,95070000000.0,95070000000.0,105780000000.0,105780000000.0,118101000000.0,118101000000.0,55751000000.0,55751000000.0,318951000000.0,318951000000.0,91300000000.0,91300000000.0,null,null,null,null,null,null,26801000000.0,26801000000.0,118101000000.0,118101000000.0,0.09,0.09,0.45,0.45,0.56,0.56,0.13,0.13,0.32,0.32,0.08,0.08,0.06,0.06,0.12,0.12,474677502606.07,474677502606.07,53231715277.78,53231715277.78,95058866150.31,95058866150.31,84951109496.57,84951109496.57,175200915603.89,175200915603.89,1180552569008.48,1180552569008.48,657452411167.62,657452411167.62,1360562544655.36,1360562544655.36
2020-04-15,0.18,0.18,0.13,0.13,0.06,0.06,0.06,0.06,343439678779.69,343439678779.69,158065382024.21,158065382024.21,1122630285723.34,1122630285723.34,1624135346527.24,1624135346527.24,6079191071.43,6079191071.43,25967043357.74,25967043357.74,1122630285723.34,1122630285723.34,1154676520152.51,1154676520152.51,0.14,0.14,null,null,null,null,null,null,0.09,0.09,0.13,0.13,259845000000.0,259845000000.0,100545000000.0,100545000000.0,97325000000.0,97325000000.0,121275000000.0,121275000000.0,59300000000.0,59300000000.0,319145000000.0,319145000000.0,112675000000.0,112675000000.0,null,null,null,null,null,null,33550000000.0,33550000000.0,146225000000.0,146225000000.0,0.07,0.07,0.45,0.45,0.56,0.56,0.13,0.13,0.31,0.31,0.07,0.07,0.05,0.05,0.11,0.11,475431446604.77,475431446604.77,56885900000.0,56885900000.0,97953995086.3,97953995086.3,86661394041.67,86661394041.67,175334884476.27,175334884476.27,1152516951831.15,1152516951831.15,629480109878.08,629480109878.08,1337132340959.12,1337132340959.12
2020-04-16,0.2,0.2,0.13,0.13,0.05,0.05,0.05,0.05,343350805762.86,343350805762.86,161159818026.26,161159818026.26,1099823622515.81,1099823622515.81,1604334246304.93,1604334246304.93,5640483001.38,5640483001.38,15504595930.29,15504595930.29,1099823622515.81,1099823622515.81,1120968701447.48,1120968701447.48,0.1,0.1,null,null,null,null,null,null,0.1,0.1,0.1,0.1,256120000000.0,256120000000.0,100545000000.0,100545000000.0,99775000000.0,99775000000.0,110525000000.0,110525000000.0,54725000000.0,54725000000.0,310845000000.0,310845000000.0,90700000000.0,90700000000.0,null,null,null,null,null,null,28725000000.0,28725000000.0,119425000000.0,119425000000.0,0.07,0.07,0.47,0.47,0.56,0.56,0.12,0.12,0.3,0.3,0.06,0.06,0.04,0.04,0.1,0.1,495674790613.75,495674790613.75,56500091333.33,56500091333.33,96311128930.53,96311128930.53,88216657351.27,88216657351.27,176071377291.04,176071377291.04,1170164340235.69,1170164340235.69,626445867279.37,626445867279.37,1354692126517.49,1354692126517.49
2020-04-17,0.19,0.19,0.13,0.13,0.05,0.05,0.05,0.05,349042846982.36,349042846982.36,161507782227.76,161507782227.76,1099556153792.1,1099556153792.1,1610106783002.22,1610106783002.22,10699062570.43,10699062570.43,7810973039.35,7810973039.35,1099556153792.1,1099556153792.1,1118066189401.88,1118066189401.88,0.11,0.11,null,null,null,null,null,null,0.09,0.09,0.11,0.11,252135000000.0,252135000000.0,101655000000.0,101655000000.0,106825000000.0,106825000000.0,102595000000.0,102595000000.0,58940000000.0,58940000000.0,311075000000.0,311075000000.0,79315000000.0,79315000000.0,null,null,null,null,null,null,32440000000.0,32440000000.0,111755000000.0,111755000000.0,0.06,0.06,0.45,0.45,0.57,0.57,0.13,0.13,0.31,0.31,0.06,0.06,0.04,0.04,0.1,0.1,471083368331.45,471083368331.45,54593820138.89,54593820138.89,96643349935.53,96643349935.53,57083935207.0,57083935207.0,173602681070.7,173602681070.7,1142606550401.39,1142606550401.39,597053966002.88,597053966002.88,1296333835543.92,1296333835543.92
2020-04-20,0.21,0.21,0.1,0.1,0.03,0.03,0.03,0.03,339330234226.09,339330234226.09,160693029166.07,160693029166.07,1081020851111.48,1081020851111.48,1581044114503.64,1581044114503.64,3190702789.18,3190702789.18,11124512344.99,11124512344.99,1081020851111.48,1081020851111.48,1095336066245.65,1095336066245.65,0.1,0.1,null,null,null,null,null,null,0.07,0.07,0.09,0.09,262095000000.0,262095000000.0,101905000000.0,101905000000.0,107525000000.0,107525000000.0,111031000000.0,111031000000.0,58366000000.0,58366000000.0,320461000000.0,320461000000.0,83865000000.0,83865000000.0,null,null,null,null,null,null,31866000000.0,31866000000.0,115731000000.0,115731000000.0,0.06,0.06,0.43,0.43,0.57,0.57,0.13,0.13,0.32,0.32,0.05,0.05,0.03,0.03,0.09,0.09,475035478660.21,475035478660.21,55016565000.0,55016565000.0,101598453500.82,101598453500.82,69014489216.82,69014489216.82,176520412597.71,176520412597.71,1162409809521.07,1162409809521.07,626450295980.79,626450295980.79,1333022752238.71,1333022752238.71
2020-04-21,0.17,0.17,0.1,0.1,0.01,0.01,0.01,0.01,334505750013.28,334505750013.28,158742441218.13,158742441218.13,1068701431329.23,1068701431329.23,1561949622560.64,1561949622560.64,5661651085.16,5661651085.16,18972342741.78,18972342741.78,1068701431329.23,1068701431329.23,1093335425156.17,1093335425156.17,0.09,0.09,null,null,null,null,null,null,0.05,0.05,0.08,0.08,248680000000.0,248680000000.0,101655000000.0,101655000000.0,105715000000.0,105715000000.0,101315000000.0,101315000000.0,60005000000.0,60005000000.0,308685000000.0,308685000000.0,81100000000.0,81100000000.0,null,null,null,null,null,null,33505000000.0,33505000000.0,114605000000.0,114605000000.0,0.04,0.04,0.43,0.43,0.55,0.55,0.1,0.1,0.29,0.29,0.04,0.04,0.03,0.03,0.08,0.08,474660537807.95,474660537807.95,56722425833.33,56722425833.33,96071549339.37,96071549339.37,93778769218.76,93778769218.76,177778415621.64,177778415621.64,1150643627632.99,1150643627632.99,631332566928.2,631332566928.2,1340493946191.12,1340493946191.12
2020-04-22,0.16,0.16,0.09,0.09,0.01,0.01,0.01,0.01,338822611237.19,338822611237.19,155479509826.72,155479509826.72,1023135214242.04,1023135214242.04,1517437335305.95,1517437335305.95,11680504276.49,11680504276.49,13828576105.4,13828576105.4,1023135214242.04,1023135214242.04,1048644294623.93,1048644294623.93,0.05,0.05,null,null,null,null,null,null,0.05,0.05,0.05,0.05,245290000000.0,245290000000.0,104880000000.0,104880000000.0,104315000000.0,104315000000.0,93938000000.0,93938000000.0,57843000000.0,57843000000.0,303133000000.0,303133000000.0,65970000000.0,65970000000.0,null,null,null,null,null,null,31443000000.0,31443000000.0,97413000000.0,97413000000.0,0.04,0.04,0.41,0.41,0.53,0.53,0.11,0.11,0.28,0.28,0.04,0.04,0.02,0.02,0.08,0.08,466519371438.61,466519371438.61,56718900000.0,56718900000.0,94081202671.35,94081202671.35,74246750000.0,74246750000.0,179272213152.06,179272213152.06,1151765967895.72,1151765967895.72,617583435976.4,617583435976.4,1320093920567.07,1320093920567.07
2020-04-23,0.12,0.12,0.09,0.09,0.02,0.02,0.02,0.02,336876669178.72,336876669178.72,153289227578.85,153289227578.85,1035826130184.49,1035826130184.49,1525992026942.06,1525992026942.06,4789196034.05,4789196034.05,13492261986.97,13492261986.97,1035826130184.49,1035826130184.49,1054107588205.51,1054107588205.51,0.08,0.08,null,null,null,null,null,null,0.08,0.08,0.08,0.08,247150000000.0,247150000000.0,105530000000.0,105530000000.0,107515000000.0,107515000000.0,91692000000.0,91692000000.0,57587000000.0,57587000000.0,304737000000.0,304737000000.0,69780000000.0,69780000000.0,null,null,null,null,null,null,29162000000.0,29162000000.0,98942000000.0,98942000000.0,0.04,0.04,0.45,0.45,0.53,0.53,0.11,0.11,0.27,0.27,0.05,0.05,0.03,0.03,0.09,0.09,487091730809.06,487091730809.06,61187813666.67,61187813666.67,99261088838.02,99261088838.02,87062195906.44,87062195906.44,179472103489.85,179472103489.85,1169775085780.23,1169775085780.23,628346722559.11,628346722559.11,1356098370524.69,1356098370524.69
2020-04-24,0.17,0.17,0.1,0.1,0.05,0.05,0.05,0.05,344124700376.09,344124700376.09,144015353907.65,144015353907.65,1046236258544.84,1046236258544.84,1534376312828.58,1534376312828.58,10614629574.44,10614629574.44,5754836413.58,5754836413.58,1046236258544.84,1046236258544.84,1062605724532.86,1062605724532.86,0.11,0.11,null,null,null,null,null,null,0.09,0.09,0.1,0.1,244470000000.0,244470000000.0,105380000000.0,105380000000.0,90140000000.0,90140000000.0,111290000000.0,111290000000.0,62340000000.0,62340000000.0,306810000000.0,306810000000.0,92475000000.0,92475000000.0,null,null,null,null,null,null,33415000000.0,33415000000.0,125890000000.0,125890000000.0,0.06,0.06,0.41,0.41,0.52,0.52,0.12,0.12,0.28,0.28,0.06,0.06,0.04,0.04,0.1,0.1,477324160436.57,477324160436.57,58922579000.0,58922579000.0,97973798318.61,97973798318.61,64831621966.82,64831621966.82,181577479072.72,181577479072.72,1170394130032.69,1170394130032.69,615375331808.83,615375331808.83,1333199550318.12,1333199550318.12
2020-04-27,0.12,0.12,0.12,0.12,0.04,0.04,0.04,0.04,341622996629.82,341622996629.82,147090769708.06,147090769708.06,1042452475722.5,1042452475722.5,1531166242060.38,1531166242060.38,2436538324.18,2436538324.18,7318070928.71,7318070928.71,1042452475722.5,1042452475722.5,1052207084975.39,1052207084975.39,0.11,0.11,null,null,null,null,null,null,0.09,0.09,0.1,0.1,243875000000.0,243875000000.0,105680000000.0,105680000000.0,92565000000.0,92565000000.0,108465000000.0,108465000000.0,62835000000.0,62835000000.0,306710000000.0,306710000000.0,85805000000.0,85805000000.0,null,null,null,null,null,null,33110000000.0,33110000000.0,118915000000.0,118915000000.0,0.06,0.06,0.44,0.44,0.54,0.54,0.14,0.14,0.29,0.29,0.06,0.06,0.04,0.04,0.1,0.1,465478804505.69,465478804505.69,59041900000.0,59041900000.0,97386940810.27,97386940810.27,62440500000.0,62440500000.0,178707411823.21,178707411823.21,1163785694709.22,1163785694709.22,620385019190.59,620385019190.59,1323613135519.49,1323613135519.49
2020-04-28,0.12,0.12,0.09,0.09,0.01,0.01,0.01,0.01,342091299200.78,342091299200.78,150021729695.97,150021729695.97,1052426249287.38,1052426249287.38,1544539278184.13,1544539278184.13,6198214705.29,6198214705.29,18024231965.95,18024231965.95,1052426249287.38,1052426249287.38,1076648695958.62,1076648695958.62,0.09,0.09,null,null,null,null,null,null,0.07,0.07,0.09,0.09,242595000000.0,242595000000.0,105930000000.0,105930000000.0,95915000000.0,95915000000.0,102535000000.0,102535000000.0,61785000000.0,61785000000.0,304380000000.0,304380000000.0,77375000000.0,77375000000.0,null,null,null,null,null,null,29410000000.0,29410000000.0,106785000000.0,106785000000.0,0.04,0.04,0.4,0.4,0.49,0.49,0.1,0.1,0.27,0.27,0.05,0.05,0.03,0.03,0.08,0.08,472121074604.88,472121074604.88,59458900000.0,59458900000.0,96285159810.27,96285159810.27,86737821037.72,86737821037.72,178209717196.44,178209717196.44,1156442816977.23,1156442816977.23,629676106023.9,629676106023.9,1339465797825.22,1339465797825.22
